frame_index,motion_source,tracking_points,rgbd_points,x,y,theta,processing_time_ms
1477,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0532737753085613,0.186125
1478,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0532566735758238,0.178667
1479,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0532615679460733,0.16525
1480,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0532507735208938,0.194792
1481,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0532953907443598,0.20525
1482,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0533140847167388,0.192833
1483,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0533150937951987,0.148458
1484,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0533442829762762,0.155958
1485,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0533635855625008,0.147625
1486,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0533650341332432,0.190375
1487,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0533726355944637,0.167042
1488,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0534351368125172,0.205417
1489,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0534529201242222,0.145709
1490,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0534474867114696,0.18125
1491,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0533283645442353,0.206791
1492,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0533082904427502,0.171041
1493,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0532967369460167,0.187
1494,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.05331116269614,0.279375
1495,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0533083967801886,0.197625
1496,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0533039085302462,0.17625
1497,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0533114432472885,0.161458
1498,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0532867032888262,0.154708
1499,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.0532947844011815,0.180541
1500,rgb,10,0,-1.5578185454620717,0.7571295049807942,-1.053256761258048,0.2045
1501,rgb,7,0,-1.5578185454620717,0.7571295049807942,-1.4023226015023411,0.285417
1502,rgb,11,0,-1.5578185454620717,0.7571295049807942,-1.3898180499426545,0.542792
1503,rgb,11,0,-1.5578185454620717,0.7571295049807942,-1.3888434386798636,0.257416
1504,rgb,11,0,-1.5517947545743187,0.722245784661129,-1.3998006545925037,0.268709
1505,rgb,11,0,-1.5528461868927468,0.7293685994193383,-1.4242399820113079,0.222875
1506,rgb,11,0,-1.5528461868927468,0.7293685994193383,-1.4242399840681332,0.189834
1507,rgb,10,0,-1.5452930730790089,0.6850070116240765,-1.4021510764090794,0.219875
1508,rgb,9,0,-1.5452930730790089,0.6850070116240765,-1.3628994098930138,0.209584
1509,rgb,14,0,-1.5452930730790089,0.6850070116240765,-1.3601934325946945,0.411916
1510,rgb,14,0,-1.5452930730790089,0.6850070116240765,-1.3595414824616614,0.21375
1511,rgb,14,0,-1.5388750968207985,0.6550876269253724,-1.3594895534574039,0.171541
1512,rgb,14,0,-1.5324566342507637,0.6251683465490487,-1.3594732993573575,0.192708
1513,rgb,14,0,-1.5230175033275832,0.5811694510241033,-1.3594684042595122,0.224583
1514,rgb,14,0,-1.5135773176976344,0.5371707817797715,-1.359444432987782,0.200875
1515,rgb,14,0,-1.504135670593497,0.4931724261291232,-1.359411216542337,0.201709
1516,rgb,14,0,-1.4946939231606087,0.4491740920082324,-1.3594089362576756,0.189583
1517,rgb,14,0,-1.4852512317794075,0.4051759604629112,-1.3593874820252654,0.157416
1518,rgb,14,0,-1.4758079193379743,0.361177962211474,-1.359373366399193,0.20125
1519,rgb,14,0,-1.4758079193379743,0.361177962211474,-1.359354154878854,0.165792
1520,rgb,14,0,-1.4758079193379743,0.361177962211474,-1.3599544685302294,0.255042
1521,rgb,14,0,-1.4758079193379743,0.361177962211474,-1.359942623088425,0.22075
1522,rgb,14,0,-1.4758079193379743,0.361177962211474,-1.3601350772750425,0.233959
1523,rgb,14,0,-1.4758079193379743,0.361177962211474,-1.3601361446939495,0.186625
1524,rgb,14,0,-1.4663971003711578,0.3171730024185847,-1.3601118296022991,0.182041
1525,rgb,14,0,-1.4569865702931095,0.2731679808454716,-1.3601183945114985,0.244584
1526,rgb,14,0,-1.4569865702931095,0.2731679808454716,-1.3601162584615554,0.262042
1527,rgb,14,0,-1.4569865702931095,0.2731679808454716,-1.3601268409380896,0.168
1528,rgb,14,0,-1.4569865702931095,0.2731679808454716,-1.3601062129270463,0.190292
1529,rgb,14,0,-1.4569865702931095,0.2731679808454716,-1.3601048828956368,0.2385
1530,rgb,14,0,-1.4569865702931095,0.2731679808454716,-1.3601220060396986,0.198208
1531,rgb,14,0,-1.4569865702931095,0.2731679808454716,-1.360134710021764,0.193917
1532,rgb,14,0,-1.4569865702931095,0.2731679808454716,-1.360125784024301,0.179583
1533,rgb,14,0,-1.4569865702931095,0.2731679808454716,-1.3601554713592736,0.200584
1534,rgb,14,0,-1.4569865702931095,0.2731679808454716,-1.3601231445633561,0.165875
1535,rgb,14,0,-1.4475768068415449,0.22916279533528885,-1.3601358158199832,0.206709
1536,rgb,14,0,-1.4475768068415449,0.22916279533528885,-1.3601294553447292,0.192167
1537,rgb,14,0,-1.4475768068415449,0.22916279533528885,-1.3601378524810275,0.20925
1538,rgb,14,0,-1.4475768068415449,0.22916279533528885,-1.3601365559832561,0.161375
1539,rgb,14,0,-1.4475768068415449,0.22916279533528885,-1.3601444557723812,0.160541
1540,rgb,14,0,-1.4475768068415449,0.22916279533528885,-1.3601444573884582,0.184167
1541,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.3601286363970648,0.154166
1542,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.3601251012284483,0.157458
1543,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.36093946790669,0.185292
1544,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.3625538141920406,0.241625
1545,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.362947018262901,0.169791
1546,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.3628801498404646,0.175834
1547,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.3628787313287494,0.186583
1548,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.3628901424495443,0.193209
1549,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.3628770409127928,0.205959
1550,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.362878244082197,0.189875
1551,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.362911534462285,0.14575
1552,rgb,14,0,-1.4381667274583854,0.18515767738291158,-1.3628693863641392,0.212
1553,rgb,14,0,-1.428868067009492,0.14112888096674567,-1.3626599080228634,0.211292
1554,rgb,14,0,-1.4195127126437168,0.09711209616037011,-1.3613720771457456,0.201458
1555,rgb,14,0,-1.4195127126437168,0.09711209616037011,-1.3565085951771043,0.185583
1556,rgb,14,0,-1.4195127126437168,0.09711209616037011,-1.343797045068016,0.203292
1557,rgb,14,0,-1.4195127126437168,0.09711209616037011,-1.342233322451023,0.222458
1558,rgb,14,0,-1.4195127126437168,0.09711209616037011,-1.3423225549552744,0.166083
1559,rgb,14,0,-1.4195127126437168,0.09711209616037011,-1.341798246248175,0.213542
1560,rgb,14,0,-1.4184263016716758,0.09243665915407553,-1.3424823058224438,0.151333
1561,rgb,14,0,-1.4167914459282844,0.08542472313766035,-1.3417351755700229,0.189917
1562,rgb,14,0,-1.415160244453981,0.07841193612034476,-1.3422562937406046,0.1965
1563,rgb,14,0,-1.41352762105298,0.07139948000066003,-1.3420535269609108,0.217875
1564,rgb,14,0,-1.4073661927733727,0.04511190115521942,-1.340566751379186,0.203584
1565,rgb,14,0,-1.3989482663256418,0.009493106757870774,-1.3387207089174926,0.182375
1566,rgb,14,0,-1.3900954340102096,-0.026020093041567764,-1.326492724772209,0.193375
1567,rgb,14,0,-1.3803695369165738,-0.061304181888015376,-1.3018301835466564,0.213167
1568,rgb,13,0,-1.3695501523628442,-0.09626846248805801,-1.2707006594349086,0.231834
1569,rgb,13,0,-1.3577886029269615,-0.13092716925659292,-1.2436375467289627,0.218
1570,rgb,13,0,-1.3476817186044214,-0.15853533633249267,-1.2198660073984802,0.255834
1571,rgb,12,0,-1.3410966207411508,-0.17593063702351688,-1.2089115966294348,0.243334
1572,rgb,12,0,-1.3343672133463513,-0.1932706219172479,-1.200602541509682,0.243334
1573,rgb,12,0,-1.3274198873722791,-0.2105244522690852,-1.1880040064637005,0.177
1574,rgb,11,0,-1.3202253475529124,-0.22767667069083894,-1.173633882607931,0.20625
1575,rgb,10,0,-1.312943583324848,-0.24479204126020965,-1.168543111830616,0.174458
1576,rgb,10,0,-1.3053958089563915,-0.26179177955475025,-1.1529485698040962,0.139084
1577,rgb,10,0,-1.2976151101182716,-0.2786861787920857,-1.1392045526948213,0.207917
1578,rgb,10,0,-1.2883570239094868,-0.29753525939965675,-1.1142383518811703,0.212459
1579,rgb,10,0,-1.2716892423636563,-0.3287657742583726,-1.0805521871146202,0.172333
1580,rgb,10,0,-1.253892170653862,-0.35936682388998553,-1.044028297364378,0.147875
1581,rgb,10,0,-1.2335630355703286,-0.3883476152310697,-0.9590849432345867,0.259125
1582,rgb,10,0,-1.2110821976510893,-0.41569303397807167,-0.8827205973860264,0.206375
1583,rgb,7,0,-1.185608083340399,-0.4402741141025473,-0.7675590667125225,0.215292
1584,rgb,11,0,-1.1801886658268297,-0.4450143581694302,-0.7186474728580952,0.4075
1585,rgb,11,0,-1.1748177236702426,-0.44980945778785264,-0.7288148964938164,0.216958
1586,rgb,11,0,-1.199970872006155,-0.4249000393122722,-0.7805296967920303,0.174375
1587,rgb,11,0,-1.2075343802548921,-0.41719073694621556,-0.7949438647549987,0.223958
1588,rgb,11,0,-1.2141480127100217,-0.4102322984900346,-0.8107982550930619,0.19425
1589,rgb,11,0,-1.2206881284767481,-0.4032047181270777,-0.8213110410791278,0.214792
1590,rgb,11,0,-1.1899968010445348,-0.43611432797661354,-0.8202621711600959,0.182667
1591,rgb,11,0,-1.1591845085666737,-0.46891070936631485,-0.8165801657081038,0.2065
1592,rgb,11,0,-1.1282729774893525,-0.5016135723366392,-0.8135499468256175,0.158
1593,rgb,11,0,-1.0971584556052292,-0.5341233635990023,-0.8073244633336008,0.200208
1594,rgb,11,0,-1.066025989331304,-0.5666159711229132,-0.80677234865226,0.214417
1595,rgb,11,0,-1.0344771491721907,-0.5987044532405629,-0.7938779203171298,0.21475
1596,rgb,11,0,-1.0029465480705413,-0.6308108574953011,-0.794446160499604,0.174416
1597,rgb,10,0,-0.9714444540842264,-0.662945232772835,-0.7953336688290737,0.219625
1598,rgb,9,0,-0.9465763231123034,-0.6881392015344907,-0.7919067435498737,0.201625
1599,rgb,14,0,-0.9216015955844344,-0.7132275052816296,-0.7876668239544533,0.420167
1600,rgb,12,0,-0.9216015955844344,-0.7132275052816296,-0.763103103504648,0.217916
1601,rgb,11,0,-0.9216015955844344,-0.7132275052816296,-0.745487720013728,0.184875
1602,rgb,6,0,-0.9216015955844344,-0.7132275052816296,-0.6014444234381817,0.223708
1603,rgb,12,0,-0.9216015955844344,-0.7132275052816296,-0.5276065769206189,0.344083
1604,rgb,11,0,-0.9216015955844344,-0.7132275052816296,-0.46697156155215724,0.187125
1605,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4372466451089285,0.246583
1606,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42619849486010297,0.195083
1607,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4264338284913838,0.172541
1608,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42639300040474426,0.168583
1609,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42669611650791284,0.167875
1610,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42671756055762033,0.152375
1611,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4267664635347619,0.174125
1612,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4269984452633371,0.200208
1613,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42704859375345494,0.16525
1614,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42701288911604296,0.153875
1615,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42702389847937683,0.195417
1616,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270343037536013,0.158834
1617,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270293986363076,0.184625
1618,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270088301771584,0.163459
1619,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703764434810454,0.125375
1620,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703042468502916,0.148083
1621,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270469715368681,0.166666
1622,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42702238599423525,0.143833
1623,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270476559461831,0.14975
1624,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.427000487178987,0.138417
1625,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42706234527514697,0.181917
1626,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270439001787172,0.163542
1627,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270226303427198,0.183042
1628,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42701931689981665,0.170584
1629,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42702405232904583,0.187417
1630,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270247887753844,0.158792
1631,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270382156292958,0.229458
1632,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703590900248445,0.160292
1633,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42700665364293444,0.134292
1634,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42701479527761466,0.15875
1635,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42704314902596296,0.2045
1636,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270664347569668,0.201583
1637,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703397794696274,0.140875
1638,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270551810406009,0.159458
1639,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42705088566901894,0.200458
1640,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42702727639800786,0.153417
1641,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42705049764765635,0.142
1642,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270448685280148,0.149542
1643,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42706617909118494,0.214334
1644,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703632077484643,0.164167
1645,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42707024255889836,0.197458
1646,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42706299800840997,0.143875
1647,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42704703375341113,0.158916
1648,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42706075020771594,0.180584
1649,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42704777472511113,0.143042
1650,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703375509438546,0.13675
1651,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270003333286927,0.175208
1652,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270290965934014,0.1635
1653,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42701759965905284,0.139375
1654,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270316419152782,0.163958
1655,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703649160114354,0.144333
1656,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42705181669782677,0.163792
1657,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270257141453162,0.155459
1658,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42705294456038745,0.145958
1659,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270354972305772,0.194208
1660,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270446422880245,0.166208
1661,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42706382269818777,0.154875
1662,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270407632167239,0.232959
1663,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42702690196085813,0.220917
1664,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42705330656019713,0.157458
1665,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42704597942804456,0.164959
1666,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270595985946106,0.199916
1667,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42709131555977864,0.173208
1668,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42705628062333334,0.153667
1669,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42706577976343896,0.143208
1670,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703766357874473,0.170125
1671,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42707525401704105,0.122292
1672,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270433820703379,0.143875
1673,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42706312697657767,0.178917
1674,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270561889962896,0.143834
1675,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270522929579106,0.219458
1676,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42706212921132236,0.159958
1677,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270806387872885,0.134959
1678,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42704591381391355,0.124458
1679,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270657831590374,0.191209
1680,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270319111534495,0.199333
1681,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.427055949167539,0.168125
1682,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42704178812948657,0.184875
1683,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42704765368137076,0.133959
1684,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270540384792416,0.155542
1685,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270507601053173,0.147875
1686,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42709452605993237,0.176125
1687,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270579673269599,0.144083
1688,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42704053244085616,0.172417
1689,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270490847205797,0.143084
1690,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270625839748168,0.171875
1691,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270449477247671,0.166916
1692,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42705969814539957,0.223291
1693,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270983395193757,0.205667
1694,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270715344567866,0.160833
1695,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270559310710955,0.178708
1696,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270733478564357,0.129417
1697,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42709588356717676,0.158625
1698,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270484942074977,0.207709
1699,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270585533180342,0.188125
1700,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42710041197858617,0.198834
1701,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42710041310984015,0.159084
1702,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270774101916708,0.179
1703,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270745730065777,0.191875
1704,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42707075728704,0.128375
1705,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42707582982957537,0.17225
1706,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270562025737512,0.210042
1707,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270975567703339,0.192
1708,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270883754385999,0.198416
1709,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.427068889589193,0.143
1710,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270563485076331,0.17325
1711,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270874987193587,0.169083
1712,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42709593108675326,0.132292
1713,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42710729679556825,0.156667
1714,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4271187269857386,0.164125
1715,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.427101717452117,0.19925
1716,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42711303112237364,0.22
1717,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42711265370776563,0.207333
1718,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4271250699275264,0.199583
1719,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42714162809166045,0.209125
1720,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4271078103865442,0.168708
1721,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4271107765345754,0.189583
1722,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4271159825654671,0.146959
1723,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270880473811325,0.219584
1724,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4271518274797039,0.150542
1725,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42717917893942503,0.1445
1726,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42720466382861777,0.259375
1727,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42726340871349966,0.192166
1728,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42720395339684036,0.164708
1729,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42718004044736735,0.158875
1730,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42706539741057203,0.167
1731,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703076293919584,0.194291
1732,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42704511855181626,0.172333
1733,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42702799476019426,0.144541
1734,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4269971386754172,0.189833
1735,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270495451462033,0.174583
1736,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42709338802588026,0.191083
1737,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42701541634660534,0.158041
1738,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270190702968215,0.156459
1739,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4271022491388543,0.132042
1740,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4271223605732779,0.156
1741,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4270452124450934,0.18525
1742,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703376867980514,0.178583
1743,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42701182348396505,0.128833
1744,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42699823259813674,0.131292
1745,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42699830386713633,0.139375
1746,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42702362359209123,0.17175
1747,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4269893873229613,0.197708
1748,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42698352403389994,0.162542
1749,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703434788204153,0.169458
1750,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42698723115249426,0.22525
1751,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42699741130768065,0.135958
1752,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4269898070183864,0.236583
1753,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.426993636313042,0.167084
1754,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.426962151254471,0.1995
1755,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42703222225513504,0.165542
1756,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4266893414428943,0.156709
1757,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4265725100599831,0.161458
1758,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4264763161450411,0.17075
1759,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42648219527204323,0.150208
1760,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4264337029390355,0.16125
1761,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42640715693146025,0.175083
1762,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4264826771805439,0.162708
1763,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42653958604300546,0.1455
1764,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4267015295782095,0.167917
1765,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42673561086580425,0.16375
1766,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4267342624111017,0.199833
1767,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4267314953637389,0.189958
1768,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4266663407931184,0.173917
1769,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42664862196094977,0.150584
1770,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4265901745936127,0.234834
1771,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42645654409413614,0.157709
1772,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42643101961100105,0.1755
1773,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.426418072409134,0.170334
1774,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4264137702504478,0.154583
1775,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4263265686696933,0.187167
1776,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42631633534635616,0.181375
1777,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4262915065830122,0.129333
1778,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42630501262480824,0.151
1779,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.4263154970860079,0.125959
1780,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42627898699645006,0.237666
1781,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.426281425979979,0.178709
1782,rgb,10,0,-0.9216015955844344,-0.7132275052816296,-0.42630012900183023,0.132958
